State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi       ,chickpea,3305,3278
Uttar Pradesh,SIDDHARTH NAGAR,2013,Summer     ,maize,6,11
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,maize,644,1145
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,rice,170404,414082
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,maize,13,31
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,chickpea,3108,2347
Uttar Pradesh,SIDDHARTH NAGAR,2014,Summer     ,banana,14,632
Uttar Pradesh,SIDDHARTH NAGAR,2014,Summer     ,maize,6,11
Uttar Pradesh,SITAPUR,1997,Kharif     ,maize,24379,14944
Uttar Pradesh,SITAPUR,1997,Kharif     ,mothbeans,2,1
Uttar Pradesh,SITAPUR,1997,Kharif     ,rice,141093,313355
Uttar Pradesh,SITAPUR,1997,Rabi       ,chickpea,1204,1342
Uttar Pradesh,SITAPUR,1997,Summer     ,maize,44,69
Uttar Pradesh,SITAPUR,1998,Kharif     ,maize,24188,5104
Uttar Pradesh,SITAPUR,1998,Kharif     ,mothbeans,1,
Uttar Pradesh,SITAPUR,1998,Kharif     ,rice,141182,250568
Uttar Pradesh,SITAPUR,1998,Rabi       ,chickpea,2006,2118
Uttar Pradesh,SITAPUR,1998,Summer     ,maize,45,46
Uttar Pradesh,SITAPUR,1999,Kharif     ,cotton,11,12
Uttar Pradesh,SITAPUR,1999,Kharif     ,maize,20456,22543
Uttar Pradesh,SITAPUR,1999,Kharif     ,rice,156206,320394
Uttar Pradesh,SITAPUR,1999,Rabi       ,maize,37,54
Uttar Pradesh,SITAPUR,1999,Whole Year ,chickpea,2449,3037
Uttar Pradesh,SITAPUR,2000,Kharif     ,maize,17119,14808
Uttar Pradesh,SITAPUR,2000,Kharif     ,rice,163309,232696
Uttar Pradesh,SITAPUR,2000,Rabi       ,maize,70,114
Uttar Pradesh,SITAPUR,2000,Rabi       ,chickpea,2446,2444
Uttar Pradesh,SITAPUR,2001,Kharif     ,cotton,11,12
Uttar Pradesh,SITAPUR,2001,Kharif     ,maize,15251,11011
Uttar Pradesh,SITAPUR,2001,Kharif     ,rice,160975,276372
Uttar Pradesh,SITAPUR,2001,Rabi       ,maize,73,119
Uttar Pradesh,SITAPUR,2001,Rabi       ,chickpea,2339,2746
Uttar Pradesh,SITAPUR,2002,Kharif     ,maize,16048,10544
Uttar Pradesh,SITAPUR,2002,Kharif     ,rice,119808,188830
Uttar Pradesh,SITAPUR,2002,Rabi       ,maize,117,130
Uttar Pradesh,SITAPUR,2002,Rabi       ,chickpea,2154,2266
Uttar Pradesh,SITAPUR,2003,Kharif     ,maize,16580,11407
Uttar Pradesh,SITAPUR,2003,Kharif     ,rice,140773,262915
Uttar Pradesh,SITAPUR,2003,Rabi       ,maize,20,28
Uttar Pradesh,SITAPUR,2003,Rabi       ,chickpea,2007,1965
Uttar Pradesh,SITAPUR,2003,Summer     ,maize,1296,1772
Uttar Pradesh,SITAPUR,2004,Kharif     ,cotton,3,1
Uttar Pradesh,SITAPUR,2004,Kharif     ,maize,17774,14308
Uttar Pradesh,SITAPUR,2004,Kharif     ,rice,158642,241358
Uttar Pradesh,SITAPUR,2004,Rabi       ,maize,1,5
Uttar Pradesh,SITAPUR,2004,Whole Year ,banana,5,182
Uttar Pradesh,SITAPUR,2005,Kharif     ,maize,16303,16564
Uttar Pradesh,SITAPUR,2005,Kharif     ,rice,133490,221860
Uttar Pradesh,SITAPUR,2005,Whole Year ,banana,14,534
Uttar Pradesh,SITAPUR,2006,Kharif     ,cotton,15,3
Uttar Pradesh,SITAPUR,2006,Kharif     ,maize,13169,12616
Uttar Pradesh,SITAPUR,2006,Kharif     ,rice,158642,257317
Uttar Pradesh,SITAPUR,2006,Summer     ,maize,285,378
Uttar Pradesh,SITAPUR,2006,Summer     ,rice,10,16
Uttar Pradesh,SITAPUR,2006,Whole Year ,banana,41,1591
Uttar Pradesh,SITAPUR,2007,Kharif     ,maize,16826,13865
Uttar Pradesh,SITAPUR,2007,Kharif     ,rice,149280,260494
Uttar Pradesh,SITAPUR,2007,Summer     ,maize,341,490
Uttar Pradesh,SITAPUR,2007,Summer     ,rice,15,26
Uttar Pradesh,SITAPUR,2008,Kharif     ,cotton,7,2
Uttar Pradesh,SITAPUR,2008,Kharif     ,maize,16461,7078
Uttar Pradesh,SITAPUR,2008,Kharif     ,rice,148440,257098
Uttar Pradesh,SITAPUR,2008,Rabi       ,chickpea,2939,3547
Uttar Pradesh,SITAPUR,2008,Summer     ,banana,14,534
Uttar Pradesh,SITAPUR,2008,Summer     ,maize,225,337
Uttar Pradesh,SITAPUR,2008,Summer     ,rice,62,107
Uttar Pradesh,SITAPUR,2009,Kharif     ,cotton,6,1
Uttar Pradesh,SITAPUR,2009,Kharif     ,maize,15199,11870
Uttar Pradesh,SITAPUR,2009,Kharif     ,rice,148649,275595
Uttar Pradesh,SITAPUR,2009,Rabi       ,chickpea,2842,3647
Uttar Pradesh,SITAPUR,2009,Summer     ,banana,15,617
Uttar Pradesh,SITAPUR,2009,Summer     ,maize,282,410
Uttar Pradesh,SITAPUR,2009,Summer     ,rice,25,46
Uttar Pradesh,SITAPUR,2010,Kharif     ,maize,14454,10999
Uttar Pradesh,SITAPUR,2010,Kharif     ,rice,156947,310441
Uttar Pradesh,SITAPUR,2010,Rabi       ,maize,7,21
Uttar Pradesh,SITAPUR,2010,Rabi       ,chickpea,2619,3122
Uttar Pradesh,SITAPUR,2010,Summer     ,maize,227,333
Uttar Pradesh,SITAPUR,2010,Summer     ,rice,29,57
Uttar Pradesh,SITAPUR,2011,Kharif     ,maize,15642,11434
Uttar Pradesh,SITAPUR,2011,Kharif     ,rice,155655,346177
Uttar Pradesh,SITAPUR,2011,Rabi       ,maize,21,50
Uttar Pradesh,SITAPUR,2011,Rabi       ,chickpea,2621,2836
Uttar Pradesh,SITAPUR,2011,Summer     ,banana,35,1529
Uttar Pradesh,SITAPUR,2011,Summer     ,maize,239,395
Uttar Pradesh,SITAPUR,2011,Summer     ,rice,26,58
Uttar Pradesh,SITAPUR,2012,Kharif     ,maize,12925,12162
Uttar Pradesh,SITAPUR,2012,Kharif     ,rice,162205,388481
Uttar Pradesh,SITAPUR,2012,Rabi       ,maize,4,13
Uttar Pradesh,SITAPUR,2012,Rabi       ,chickpea,2161,1699
Uttar Pradesh,SITAPUR,2012,Summer     ,banana,32,1429
Uttar Pradesh,SITAPUR,2012,Summer     ,maize,298,550
Uttar Pradesh,SITAPUR,2012,Summer     ,rice,26,63
Uttar Pradesh,SITAPUR,2013,Kharif     ,maize,11176,10762
Uttar Pradesh,SITAPUR,2013,Kharif     ,rice,169741,413998
Uttar Pradesh,SITAPUR,2013,Rabi       ,maize,10,35
Uttar Pradesh,SITAPUR,2013,Rabi       ,chickpea,1762,1667
Uttar Pradesh,SITAPUR,2013,Summer     ,banana,278,12104
Uttar Pradesh,SITAPUR,2013,Summer     ,maize,181,333
Uttar Pradesh,SITAPUR,2013,Summer     ,rice,44,107
Uttar Pradesh,SITAPUR,2014,Kharif     ,maize,8686,7470
Uttar Pradesh,SITAPUR,2014,Kharif     ,rice,164128,382911
Uttar Pradesh,SITAPUR,2014,Rabi       ,maize,71,170
Uttar Pradesh,SITAPUR,2014,Rabi       ,chickpea,1710,1987
Uttar Pradesh,SITAPUR,2014,Summer     ,banana,123,5549
Uttar Pradesh,SITAPUR,2014,Summer     ,maize,227,404
Uttar Pradesh,SITAPUR,2014,Summer     ,rice,75,175
Uttar Pradesh,SONBHADRA,1997,Kharif     ,maize,15291,8961
Uttar Pradesh,SONBHADRA,1997,Kharif     ,mothbeans,5,2
Uttar Pradesh,SONBHADRA,1997,Kharif     ,rice,80194,126656
Uttar Pradesh,SONBHADRA,1997,Rabi       ,chickpea,2328,3024
Uttar Pradesh,SONBHADRA,1998,Kharif     ,maize,15600,19906
Uttar Pradesh,SONBHADRA,1998,Kharif     ,mothbeans,2,1
Uttar Pradesh,SONBHADRA,1998,Kharif     ,rice,80496,147115
Uttar Pradesh,SONBHADRA,1998,Rabi       ,chickpea,2370,2503
Uttar Pradesh,SONBHADRA,1998,Summer     ,maize,4,4
Uttar Pradesh,SONBHADRA,1999,Kharif     ,maize,15907,13028
Uttar Pradesh,SONBHADRA,1999,Kharif     ,rice,85193,174875
Uttar Pradesh,SONBHADRA,1999,Rabi       ,maize,1,2
Uttar Pradesh,SONBHADRA,1999,Whole Year ,mothbeans,14,6
Uttar Pradesh,SONBHADRA,1999,Whole Year ,chickpea,2498,2590
Uttar Pradesh,SONBHADRA,2000,Kharif     ,maize,15874,12556
Uttar Pradesh,SONBHADRA,2000,Kharif     ,rice,86337,125793
Uttar Pradesh,SONBHADRA,2000,Rabi       ,maize,1,1
Uttar Pradesh,SONBHADRA,2000,Rabi       ,chickpea,3038,3612
Uttar Pradesh,SONBHADRA,2001,Kharif     ,maize,15054,7843
Uttar Pradesh,SONBHADRA,2001,Kharif     ,rice,89244,181172
Uttar Pradesh,SONBHADRA,2001,Rabi       ,maize,7,11
Uttar Pradesh,SONBHADRA,2001,Rabi       ,chickpea,3606,3011
Uttar Pradesh,SONBHADRA,2002,Kharif     ,maize,14730,10591
Uttar Pradesh,SONBHADRA,2002,Kharif     ,rice,79557,113616
Uttar Pradesh,SONBHADRA,2002,Rabi       ,maize,13,14
Uttar Pradesh,SONBHADRA,2002,Rabi       ,chickpea,3805,3425
Uttar Pradesh,SONBHADRA,2003,Kharif     ,maize,17016,19432
Uttar Pradesh,SONBHADRA,2003,Kharif     ,rice,96168,182495
Uttar Pradesh,SONBHADRA,2003,Rabi       ,maize,7,10
Uttar Pradesh,SONBHADRA,2003,Rabi       ,chickpea,4186,3596
Uttar Pradesh,SONBHADRA,2003,Summer     ,maize,11,15
Uttar Pradesh,SONBHADRA,2004,Kharif     ,maize,16515,9678
Uttar Pradesh,SONBHADRA,2004,Kharif     ,rice,68909,34420
Uttar Pradesh,SONBHADRA,2004,Rabi       ,maize,28,130
Uttar Pradesh,SONBHADRA,2005,Kharif     ,maize,22361,16614
Uttar Pradesh,SONBHADRA,2005,Kharif     ,rice,82683,83841
Uttar Pradesh,SONBHADRA,2006,Kharif     ,maize,16909,10568
Uttar Pradesh,SONBHADRA,2006,Kharif     ,rice,82060,120218
Uttar Pradesh,SONBHADRA,2006,Rabi       ,maize,28,88
Uttar Pradesh,SONBHADRA,2006,Summer     ,maize,5,7
Uttar Pradesh,SONBHADRA,2007,Kharif     ,maize,14450,11430
Uttar Pradesh,SONBHADRA,2007,Kharif     ,rice,30582,31408
Uttar Pradesh,SONBHADRA,2008,Kharif     ,maize,16524,9567
Uttar Pradesh,SONBHADRA,2008,Kharif     ,rice,27301,37703
Uttar Pradesh,SONBHADRA,2008,Rabi       ,chickpea,2866,1912
Uttar Pradesh,SONBHADRA,2009,Kharif     ,maize,12356,8452
Uttar Pradesh,SONBHADRA,2009,Kharif     ,rice,17327,21399
Uttar Pradesh,SONBHADRA,2009,Rabi       ,chickpea,3698,3239
Uttar Pradesh,SONBHADRA,2009,Summer     ,maize,5,7
Uttar Pradesh,SONBHADRA,2010,Kharif     ,maize,13355,12260
Uttar Pradesh,SONBHADRA,2010,Kharif     ,rice,27442,42014
Uttar Pradesh,SONBHADRA,2010,Rabi       ,chickpea,3190,2300
Uttar Pradesh,SONBHADRA,2010,Summer     ,maize,1,2
Uttar Pradesh,SONBHADRA,2011,Kharif     ,maize,15902,13771
Uttar Pradesh,SONBHADRA,2011,Kharif     ,rice,32987,67260
Uttar Pradesh,SONBHADRA,2011,Rabi       ,maize,1,2
Uttar Pradesh,SONBHADRA,2011,Rabi       ,chickpea,3428,2976
Uttar Pradesh,SONBHADRA,2011,Summer     ,maize,1,2
Uttar Pradesh,SONBHADRA,2012,Kharif     ,maize,15340,15401
Uttar Pradesh,SONBHADRA,2012,Kharif     ,rice,35344,73586
Uttar Pradesh,SONBHADRA,2012,Rabi       ,chickpea,3312,3060
Uttar Pradesh,SONBHADRA,2012,Summer     ,maize,1,2
Uttar Pradesh,SONBHADRA,2013,Kharif     ,maize,13328,15500
Uttar Pradesh,SONBHADRA,2013,Kharif     ,rice,30842,66680
Uttar Pradesh,SONBHADRA,2013,Rabi       ,maize,79,281
Uttar Pradesh,SONBHADRA,2013,Rabi       ,chickpea,4069,3296
Uttar Pradesh,SONBHADRA,2014,Kharif     ,maize,15760,16548
Uttar Pradesh,SONBHADRA,2014,Kharif     ,rice,29426,52290
Uttar Pradesh,SONBHADRA,2014,Rabi       ,maize,41,98
Uttar Pradesh,SONBHADRA,2014,Rabi       ,chickpea,3624,2935
Uttar Pradesh,SULTANPUR,1997,Kharif     ,maize,5823,5258
Uttar Pradesh,SULTANPUR,1997,Kharif     ,rice,158244,334187
Uttar Pradesh,SULTANPUR,1997,Rabi       ,chickpea,9358,10914
Uttar Pradesh,SULTANPUR,1997,Summer     ,maize,207,327
Uttar Pradesh,SULTANPUR,1997,Summer     ,rice,18,38
Uttar Pradesh,SULTANPUR,1998,Kharif     ,maize,5420,3778
Uttar Pradesh,SULTANPUR,1998,Kharif     ,mothbeans,3,1
Uttar Pradesh,SULTANPUR,1998,Kharif     ,rice,159948,317796
Uttar Pradesh,SULTANPUR,1998,Rabi       ,chickpea,9589,9436
Uttar Pradesh,SULTANPUR,1998,Summer     ,maize,218,221
Uttar Pradesh,SULTANPUR,1998,Summer     ,rice,8,16
Uttar Pradesh,SULTANPUR,1999,Kharif     ,maize,5213,4827
Uttar Pradesh,SULTANPUR,1999,Kharif     ,rice,159882,340777
Uttar Pradesh,SULTANPUR,1999,Rabi       ,maize,229,332
Uttar Pradesh,SULTANPUR,1999,Summer     ,rice,9,19
Uttar Pradesh,SULTANPUR,1999,Whole Year ,mothbeans,1,1
Uttar Pradesh,SULTANPUR,1999,Whole Year ,chickpea,9797,9137
Uttar Pradesh,SULTANPUR,2000,Kharif     ,maize,5159,7228
Uttar Pradesh,SULTANPUR,2000,Kharif     ,rice,160083,329111
Uttar Pradesh,SULTANPUR,2000,Rabi       ,maize,224,363
Uttar Pradesh,SULTANPUR,2000,Rabi       ,chickpea,10101,10209
Uttar Pradesh,SULTANPUR,2000,Summer     ,rice,7,14
Uttar Pradesh,SULTANPUR,2001,Kharif     ,maize,5169,7697
Uttar Pradesh,SULTANPUR,2001,Kharif     ,rice,160521,358439
Uttar Pradesh,SULTANPUR,2001,Rabi       ,maize,306,498
Uttar Pradesh,SULTANPUR,2001,Rabi       ,chickpea,10113,9284
Uttar Pradesh,SULTANPUR,2001,Summer     ,rice,17,38
Uttar Pradesh,SULTANPUR,2002,Kharif     ,maize,4038,6021
Uttar Pradesh,SULTANPUR,2002,Kharif     ,rice,127534,263269
Uttar Pradesh,SULTANPUR,2002,Rabi       ,maize,297,329
Uttar Pradesh,SULTANPUR,2002,Rabi       ,chickpea,10285,8958
Uttar Pradesh,SULTANPUR,2003,Kharif     ,maize,4871,11427
Uttar Pradesh,SULTANPUR,2003,Kharif     ,rice,157553,358923
Uttar Pradesh,SULTANPUR,2003,Rabi       ,chickpea,10290,8942
Uttar Pradesh,SULTANPUR,2003,Summer     ,maize,292,399
Uttar Pradesh,SULTANPUR,2004,Kharif     ,maize,4908,10258
Uttar Pradesh,SULTANPUR,2004,Kharif     ,rice,155041,315565
Uttar Pradesh,SULTANPUR,2004,Rabi       ,maize,2,9
Uttar Pradesh,SULTANPUR,2004,Whole Year ,banana,10,364
Uttar Pradesh,SULTANPUR,2005,Kharif     ,maize,4178,6296
Uttar Pradesh,SULTANPUR,2005,Kharif     ,rice,156578,333041
Uttar Pradesh,SULTANPUR,2005,Whole Year ,banana,10,381
Uttar Pradesh,SULTANPUR,2006,Kharif     ,maize,5102,6663
Uttar Pradesh,SULTANPUR,2006,Kharif     ,rice,157713,281833
Uttar Pradesh,SULTANPUR,2006,Rabi       ,maize,3,10
Uttar Pradesh,SULTANPUR,2006,Summer     ,maize,333,442
Uttar Pradesh,SULTANPUR,2006,Whole Year ,banana,9,349
Uttar Pradesh,SULTANPUR,2007,Kharif     ,maize,5049,6665
Uttar Pradesh,SULTANPUR,2007,Kharif     ,rice,156243,320923
Uttar Pradesh,SULTANPUR,2007,Rabi       ,maize,2,5
Uttar Pradesh,SULTANPUR,2007,Summer     ,maize,333,479
Uttar Pradesh,SULTANPUR,2008,Kharif     ,maize,3616,3063
Uttar Pradesh,SULTANPUR,2008,Kharif     ,rice,173487,380110
Uttar Pradesh,SULTANPUR,2008,Rabi       ,maize,65,171
Uttar Pradesh,SULTANPUR,2008,Rabi       ,chickpea,10257,12380
Uttar Pradesh,SULTANPUR,2008,Summer     ,banana,10,381
Uttar Pradesh,SULTANPUR,2008,Summer     ,maize,344,514
Uttar Pradesh,SULTANPUR,2009,Kharif     ,maize,5109,7265
Uttar Pradesh,SULTANPUR,2009,Kharif     ,rice,133285,303223
Uttar Pradesh,SULTANPUR,2009,Rabi       ,maize,107,327
Uttar Pradesh,SULTANPUR,2009,Rabi       ,chickpea,8972,11514
Uttar Pradesh,SULTANPUR,2009,Summer     ,banana,22,905
Uttar Pradesh,SULTANPUR,2009,Summer     ,maize,458,666
Uttar Pradesh,SULTANPUR,2010,Kharif     ,maize,4624,4582
Uttar Pradesh,SULTANPUR,2010,Kharif     ,rice,90048,216836
Uttar Pradesh,SULTANPUR,2010,Rabi       ,maize,84,252
Uttar Pradesh,SULTANPUR,2010,Rabi       ,chickpea,6003,7155
Uttar Pradesh,SULTANPUR,2010,Summer     ,maize,402,589
Uttar Pradesh,SULTANPUR,2011,Kharif     ,maize,4693,5228
Uttar Pradesh,SULTANPUR,2011,Kharif     ,rice,93636,227161
Uttar Pradesh,SULTANPUR,2011,Rabi       ,maize,74,176
Uttar Pradesh,SULTANPUR,2011,Rabi       ,chickpea,5787,6261
Uttar Pradesh,SULTANPUR,2011,Summer     ,banana,27,1180
Uttar Pradesh,SULTANPUR,2011,Summer     ,maize,285,471
Uttar Pradesh,SULTANPUR,2012,Kharif     ,maize,4323,5935
Uttar Pradesh,SULTANPUR,2012,Kharif     ,rice,93861,236060
Uttar Pradesh,SULTANPUR,2012,Rabi       ,maize,70,219
Uttar Pradesh,SULTANPUR,2012,Rabi       ,chickpea,6989,6053
Uttar Pradesh,SULTANPUR,2012,Summer     ,maize,304,561
Uttar Pradesh,SULTANPUR,2013,Kharif     ,maize,4455,1853
Uttar Pradesh,SULTANPUR,2013,Kharif     ,rice,93449,227735
Uttar Pradesh,SULTANPUR,2013,Rabi       ,maize,77,274
Uttar Pradesh,SULTANPUR,2013,Rabi       ,chickpea,6115,1553
Uttar Pradesh,SULTANPUR,2013,Summer     ,maize,454,834
Uttar Pradesh,SULTANPUR,2014,Kharif     ,maize,4271,3105
Uttar Pradesh,SULTANPUR,2014,Kharif     ,rice,85103,151568
Uttar Pradesh,SULTANPUR,2014,Rabi       ,maize,34,81
Uttar Pradesh,SULTANPUR,2014,Rabi       ,chickpea,5972,3870
Uttar Pradesh,SULTANPUR,2014,Summer     ,banana,11,496
Uttar Pradesh,SULTANPUR,2014,Summer     ,maize,228,405
Uttar Pradesh,UNNAO,1997,Kharif     ,maize,39323,65866
Uttar Pradesh,UNNAO,1997,Kharif     ,mothbeans,5,3
Uttar Pradesh,UNNAO,1997,Kharif     ,rice,93169,158595
Uttar Pradesh,UNNAO,1997,Rabi       ,chickpea,1624,1811
Uttar Pradesh,UNNAO,1997,Summer     ,maize,330,521
Uttar Pradesh,UNNAO,1998,Kharif     ,maize,36370,31496
Uttar Pradesh,UNNAO,1998,Kharif     ,mothbeans,4,2
Uttar Pradesh,UNNAO,1998,Kharif     ,rice,96125,141883
Uttar Pradesh,UNNAO,1998,Rabi       ,chickpea,1652,1744
Uttar Pradesh,UNNAO,1998,Summer     ,maize,293,297
Uttar Pradesh,UNNAO,1999,Kharif     ,maize,37719,48318
Uttar Pradesh,UNNAO,1999,Kharif     ,rice,97663,146633
Uttar Pradesh,UNNAO,1999,Rabi       ,maize,211,306
Uttar Pradesh,UNNAO,1999,Whole Year ,mothbeans,8,3
Uttar Pradesh,UNNAO,1999,Whole Year ,chickpea,1912,2371
Uttar Pradesh,UNNAO,2000,Kharif     ,jute,1,1
Uttar Pradesh,UNNAO,2000,Kharif     ,maize,37359,57047
Uttar Pradesh,UNNAO,2000,Kharif     ,mothbeans,30,9
Uttar Pradesh,UNNAO,2000,Kharif     ,rice,93204,105622
Uttar Pradesh,UNNAO,2000,Rabi       ,maize,396,642
Uttar Pradesh,UNNAO,2000,Rabi       ,chickpea,1847,1845
Uttar Pradesh,UNNAO,2001,Kharif     ,maize,38887,54403
Uttar Pradesh,UNNAO,2001,Kharif     ,mothbeans,12,5
Uttar Pradesh,UNNAO,2001,Kharif     ,rice,99276,155812
Uttar Pradesh,UNNAO,2001,Rabi       ,maize,505,823
Uttar Pradesh,UNNAO,2001,Rabi       ,chickpea,1738,2040
Uttar Pradesh,UNNAO,2002,Kharif     ,maize,29735,24383
Uttar Pradesh,UNNAO,2002,Kharif     ,rice,59042,84666
Uttar Pradesh,UNNAO,2002,Rabi       ,maize,395,437
Uttar Pradesh,UNNAO,2002,Rabi       ,chickpea,1694,1782
Uttar Pradesh,UNNAO,2003,Kharif     ,maize,38843,55507
Uttar Pradesh,UNNAO,2003,Kharif     ,rice,87407,169705
Uttar Pradesh,UNNAO,2003,Rabi       ,chickpea,1578,1545
Uttar Pradesh,UNNAO,2003,Summer     ,maize,411,562
Uttar Pradesh,UNNAO,2003,Summer     ,rice,1,2
Uttar Pradesh,UNNAO,2004,Kharif     ,maize,40062,61175
Uttar Pradesh,UNNAO,2004,Kharif     ,rice,94154,164546
Uttar Pradesh,UNNAO,2004,Whole Year ,banana,1,36
Uttar Pradesh,UNNAO,2005,Kharif     ,maize,32310,31115
Uttar Pradesh,UNNAO,2005,Kharif     ,rice,87407,150078
Uttar Pradesh,UNNAO,2006,Kharif     ,maize,41565,39113
Uttar Pradesh,UNNAO,2006,Kharif     ,rice,89698,129883
Uttar Pradesh,UNNAO,2006,Summer     ,maize,518,687
Uttar Pradesh,UNNAO,2006,Whole Year ,banana,1,39
Uttar Pradesh,UNNAO,2007,Kharif     ,maize,38383,46827
Uttar Pradesh,UNNAO,2007,Kharif     ,rice,90658,171525
Uttar Pradesh,UNNAO,2007,Summer     ,maize,193,278
Uttar Pradesh,UNNAO,2008,Kharif     ,maize,31978,40132
Uttar Pradesh,UNNAO,2008,Kharif     ,rice,91689,193922
Uttar Pradesh,UNNAO,2008,Rabi       ,chickpea,952,1149
Uttar Pradesh,UNNAO,2008,Summer     ,maize,300,449
Uttar Pradesh,UNNAO,2009,Kharif     ,maize,22779,31617
Uttar Pradesh,UNNAO,2009,Kharif     ,rice,56056,100452
Uttar Pradesh,UNNAO,2009,Rabi       ,chickpea,991,1272
Uttar Pradesh,UNNAO,2009,Summer     ,maize,214,311
Uttar Pradesh,UNNAO,2010,Kharif     ,maize,28135,22086
Uttar Pradesh,UNNAO,2010,Kharif     ,rice,81000,138186
Uttar Pradesh,UNNAO,2010,Rabi       ,maize,1,3
Uttar Pradesh,UNNAO,2010,Rabi       ,chickpea,714,851
Uttar Pradesh,UNNAO,2010,Summer     ,maize,1285,1884
Uttar Pradesh,UNNAO,2010,Summer     ,rice,11,19
Uttar Pradesh,UNNAO,2011,Kharif     ,maize,30832,31541
Uttar Pradesh,UNNAO,2011,Kharif     ,rice,96881,173708
Uttar Pradesh,UNNAO,2011,Rabi       ,maize,9,21
Uttar Pradesh,UNNAO,2011,Rabi       ,chickpea,664,719
Uttar Pradesh,UNNAO,2011,Summer     ,maize,1322,2185
Uttar Pradesh,UNNAO,2012,Kharif     ,maize,28266,33354
Uttar Pradesh,UNNAO,2012,Kharif     ,rice,98269,192804
Uttar Pradesh,UNNAO,2012,Rabi       ,maize,2,6
Uttar Pradesh,UNNAO,2012,Rabi       ,chickpea,683,537
Uttar Pradesh,UNNAO,2012,Summer     ,maize,252,466
Uttar Pradesh,UNNAO,2012,Summer     ,rice,11,22
Uttar Pradesh,UNNAO,2013,Kharif     ,maize,27678,43150
Uttar Pradesh,UNNAO,2013,Kharif     ,rice,102455,218229
Uttar Pradesh,UNNAO,2013,Rabi       ,maize,256,910
Uttar Pradesh,UNNAO,2013,Rabi       ,chickpea,660,624
Uttar Pradesh,UNNAO,2013,Summer     ,banana,17,740
Uttar Pradesh,UNNAO,2013,Summer     ,maize,851,1563
Uttar Pradesh,UNNAO,2014,Kharif     ,maize,23550,33182
Uttar Pradesh,UNNAO,2014,Kharif     ,rice,96435,161818
Uttar Pradesh,UNNAO,2014,Rabi       ,maize,1,2
Uttar Pradesh,UNNAO,2014,Rabi       ,chickpea,606,704
Uttar Pradesh,UNNAO,2014,Summer     ,banana,4,180
Uttar Pradesh,UNNAO,2014,Summer     ,maize,1018,1810
Uttar Pradesh,UNNAO,2014,Summer     ,rice,1,2
Uttar Pradesh,VARANASI,1997,Kharif     ,maize,6123,8628
Uttar Pradesh,VARANASI,1997,Kharif     ,rice,43189,115352
Uttar Pradesh,VARANASI,1997,Rabi       ,chickpea,2747,3195
Uttar Pradesh,VARANASI,1997,Summer     ,maize,9,14
Uttar Pradesh,VARANASI,1998,Kharif     ,maize,5912,3390
Uttar Pradesh,VARANASI,1998,Kharif     ,rice,49869,121321
Uttar Pradesh,VARANASI,1998,Rabi       ,chickpea,1989,2082
Uttar Pradesh,VARANASI,1998,Summer     ,maize,9,9
Uttar Pradesh,VARANASI,1999,Kharif     ,maize,5932,6788
Uttar Pradesh,VARANASI,1999,Kharif     ,rice,50073,136151
Uttar Pradesh,VARANASI,1999,Rabi       ,maize,16,23
Uttar Pradesh,VARANASI,1999,Whole Year ,chickpea,2198,2279
Uttar Pradesh,VARANASI,2000,Kharif     ,maize,5922,8301
Uttar Pradesh,VARANASI,2000,Kharif     ,rice,50174,120656
Uttar Pradesh,VARANASI,2000,Rabi       ,maize,18,29
Uttar Pradesh,VARANASI,2000,Rabi       ,chickpea,2420,2870
Uttar Pradesh,VARANASI,2001,Kharif     ,maize,3519,5627
Uttar Pradesh,VARANASI,2001,Kharif     ,mothbeans,28,11
Uttar Pradesh,VARANASI,2001,Kharif     ,rice,50666,126909
Uttar Pradesh,VARANASI,2001,Rabi       ,maize,5,8
Uttar Pradesh,VARANASI,2001,Rabi       ,chickpea,3035,2461
Uttar Pradesh,VARANASI,2002,Kharif     ,maize,2983,4454
Uttar Pradesh,VARANASI,2002,Kharif     ,mothbeans,2,1
Uttar Pradesh,VARANASI,2002,Kharif     ,rice,49582,89166
Uttar Pradesh,VARANASI,2002,Rabi       ,maize,8,9
Uttar Pradesh,VARANASI,2002,Rabi       ,chickpea,3092,3805
Uttar Pradesh,VARANASI,2003,Kharif     ,maize,2984,5523
Uttar Pradesh,VARANASI,2003,Kharif     ,mothbeans,1,0
Uttar Pradesh,VARANASI,2003,Kharif     ,rice,50096,133775
Uttar Pradesh,VARANASI,2003,Rabi       ,maize,5,7
Uttar Pradesh,VARANASI,2003,Rabi       ,chickpea,2988,4760
Uttar Pradesh,VARANASI,2003,Summer     ,maize,11,15
Uttar Pradesh,VARANASI,2004,Kharif     ,maize,3039,5130
Uttar Pradesh,VARANASI,2004,Kharif     ,rice,48948,28319
Uttar Pradesh,VARANASI,2005,Kharif     ,maize,3147,4598
Uttar Pradesh,VARANASI,2005,Kharif     ,rice,47369,72048
Uttar Pradesh,VARANASI,2006,Kharif     ,maize,8331,11005
Uttar Pradesh,VARANASI,2006,Kharif     ,rice,60959,95645
Uttar Pradesh,VARANASI,2006,Summer     ,maize,23,31
